listening_time,ads_listened,is_premium,skip_rate,is_churned
143,48,1,0.9863629016968811,1
260,17,0,0.5220234176643487,0
228,6,0,0.8264149288488819,0
100,3,0,0.5764398586427876,0
55,89,0,0.8740867125274371,1
47,68,1,0.7210210393027515,1
151,59,0,0.6428840149912529,1
109,54,0,0.5651226709830504,1
199,15,1,0.7229705244429748,0
44,98,0,0.41965384267101047,1
156,89,0,0.0965765807056641,1
39,81,0,0.0399861287978408,1
93,28,1,0.4790237316091739,0
290,22,0,0.5992915822201413,0
279,13,1,0.07884903057062542,0
163,78,1,0.28690354891210224,0
111,48,1,0.3220322059754871,0
224,32,1,0.5627955352082512,0
159,24,1,0.2784824560427891,0
92,20,1,0.09564859955600669,0
119,16,1,0.16485674094655012,0
284,22,0,0.1739478016041932,0
210,56,0,0.8426949442227615,1
293,80,1,0.28431968697829146,0
182,57,1,0.7146917339147569,0
215,13,1,0.5678387463393058,0
72,92,1,0.977038753616442,1
82,19,1,0.27282266888020223,0
260,29,1,0.15837302052920021,0
133,18,0,0.052037837694560385,0
130,52,0,0.24095966228128052,0
284,55,1,0.6840708864153926,0
129,76,1,0.08525822463686061,0
173,81,1,0.24470184514965854,0
295,22,0,0.855308368184012,0
274,61,1,0.5829529493645202,0
170,32,0,0.06952154025319546,0
98,17,0,0.047683144249763276,0
151,72,0,0.06112287532576688,0
212,32,1,0.9418750501472527,0
236,31,1,0.8498714285610547,0
231,60,0,0.8449400420187747,1
50,53,0,0.9242167622435459,1
205,16,0,0.5052553902509103,0
77,18,0,0.24734467114334402,0
273,90,1,0.40134800423851813,0
11,69,0,0.7188640728838108,1
134,98,1,0.8760328715212651,1
119,33,0,0.4350909266995243,0
95,83,1,0.5353809553820612,1
129,24,0,0.9317829932762532,1
136,67,1,0.10749863710942908,0
264,73,1,0.8622992169741239,0
192,73,1,0.15930748225193592,0
25,87,0,0.4838613502906203,1
71,84,1,0.21842312866305957,0
167,10,0,0.6029476306906042,0
277,90,1,0.5585734217082661,0
44,15,1,0.3800073642407519,0
276,89,0,0.8633035148451244,1
73,60,1,0.6598133202880598,1
59,93,1,0.7212051249619437,1
264,79,0,0.15065973820766854,0
158,6,1,0.8831656779756176,0
285,15,1,0.1670401636200184,0
181,98,1,0.2227849642099602,0
210,15,1,0.12805513849688044,0
44,39,0,0.44035920796881556,1
225,11,1,0.8877092317523098,0
74,34,1,0.25244751960985956,0
17,20,1,0.37375342042295323,0
85,49,1,0.846066420075422,1
183,42,1,0.6178152797588892,0
56,99,1,0.7516163936462769,1
24,16,1,0.21400004943611484,0
156,31,1,0.7164898633325755,0
35,40,0,0.22761057864177248,1
102,5,0,0.987313982210661,1
241,87,0,0.5598861561267373,1
30,26,0,0.695639258043137,1
47,19,1,0.11840158414150281,0
285,24,1,0.2506559800415695,0
166,65,0,0.13974065956435433,0
188,8,0,0.3901707152717231,0
141,91,0,0.2841358642053985,1
37,52,1,0.7329222596305692,1
269,60,1,0.10870897962815118,0
85,37,0,0.7520593684503682,1
76,2,0,0.04570482463858749,0
203,83,0,0.20201783732239242,0
171,69,0,0.7919649919646029,1
266,96,0,0.7427766411078949,1
81,54,1,0.47632611391886337,0
96,0,0,0.04998271507755181,0
271,69,1,0.6098937416692993,0
223,44,0,0.4067241039740984,0
162,97,0,0.31652815019796976,1
219,46,1,0.6404106368265342,0
70,78,0,0.43661456220172634,1
277,25,1,0.09242110045317864,0
271,13,1,0.9159504705123444,0
227,53,0,0.778493099453379,1
292,70,0,0.05637819129055244,0
145,45,1,0.5250638701906956,0
102,30,1,0.0833775628986283,0
118,87,0,0.837289859058485,1
250,58,1,0.6130139610519718,0
151,94,0,0.17244913357306846,1
246,28,1,0.02074134280620077,0
186,95,0,0.03158101214642062,0
150,16,1,0.5073654720648297,0
198,13,1,0.7343734786767738,0
58,35,0,0.12084045133395915,0
199,57,1,0.22128406591495753,0
145,23,1,0.3272599451695323,0
52,62,1,0.218076782061153,0
99,90,1,0.39133656268715866,1
254,24,1,0.5596150057650762,0
201,58,1,0.6849367482413092,0
115,31,1,0.9637751822072285,0
242,81,0,0.9308436696831945,1
274,17,1,0.5701269748289145,0
46,36,1,0.7341500564563547,1
50,25,0,0.9508722046254279,1
26,8,1,0.08347194454140483,0
286,98,1,0.005634759861429139,0
68,63,0,0.029799763729583262,1
192,71,1,0.5633493623729638,0
50,19,1,0.7628334253025342,0
48,53,0,0.3670749507450346,1
201,85,0,0.5452391747276186,1
276,82,1,0.5163663185485369,0
156,29,1,0.09477089159201957,0
136,52,0,0.32158826422404896,0
55,91,1,0.01943515518230199,0
54,98,0,0.11070568880651088,1
10,62,0,0.8118582229097778,1
177,10,0,0.8294134972483189,0
117,30,1,0.8019463200450697,0
28,48,0,0.7268186409522366,1
81,99,0,0.7933128463999017,1
118,93,0,0.6709823412695184,1
277,86,1,0.6698333388162886,0
249,18,1,0.667361797491808,0
99,11,1,0.5140427896782042,0
112,14,0,0.36334723346484443,0
259,30,1,0.730195266161555,0
17,42,1,0.2986460135867416,0
162,36,0,0.5429021314776192,0
183,78,0,0.4333556202178813,1
167,28,1,0.27662227709370113,0
224,25,1,0.9746899204524633,0
186,1,0,0.2587516452018195,0
184,83,1,0.30929306372303,0
155,14,0,0.16158750175806824,0
170,3,0,0.8229806253142905,0
136,85,1,0.5865894005544894,1
91,49,1,0.6130392564723857,0
156,37,1,0.8205614117990978,0
248,22,1,0.3429196586298794,0
93,58,0,0.19363342538021378,1
122,89,1,0.19840536399390396,0
234,74,1,0.7326198214622593,0
252,27,1,0.6141151544624475,0
152,65,0,0.20633887858208888,0
50,7,1,0.14506539464042356,0
267,28,1,0.12068730516197279,0
294,10,0,0.6277986477030377,0
114,17,0,0.00011864491085000761,0
211,54,0,0.01831934260354373,0
275,49,0,0.3895531356260953,0
219,13,0,0.6913498642761624,0
60,73,1,0.6950393764974039,1
127,98,0,0.4301182736076906,1
210,8,0,0.6910736066045696,0
48,98,0,0.5210961795801254,1
37,10,0,0.9769314167973153,1
268,62,0,0.16246021383683307,0
93,75,0,0.6006672677056056,1
164,66,0,0.4912387759510036,1
126,52,0,0.1944663446576944,0
11,38,1,0.7499904321417035,1
102,77,1,0.27550801993199525,0
175,55,1,0.3817098190935416,0
267,27,0,0.37483056958753,0
90,74,0,0.2442044731879488,1
277,38,0,0.4307053316984052,0
244,24,1,0.4733458809276183,0
222,20,0,0.7442216728093075,0
71,9,0,0.7650685743770371,1
58,42,0,0.15855596829166207,0
136,14,1,0.5927722993275321,0
232,82,1,0.8961977982793955,1
288,47,0,0.10878660888456082,0
293,85,1,0.47291404453413854,0
286,20,0,0.7503531224083427,0
116,59,0,0.6114913343823433,1
155,95,1,0.10058565659662388,0
108,49,1,0.3966061253509724,0
82,22,1,0.507239498216864,0
131,12,1,0.9958456017162729,0
39,68,0,0.17860790932365278,1
197,3,0,0.9824237671601125,0
297,91,1,0.3761497842294439,0
204,77,1,0.20032048607382136,0
165,71,0,0.414109082123996,1
181,8,0,0.6139951240348172,0
50,34,0,0.21349739391099587,0
72,20,0,0.29143908330212775,0
32,57,1,0.8545465017352898,1
84,17,1,0.9990094616688678,0
57,96,1,0.3181726914984264,1
169,71,0,0.14885680394994028,0
127,80,0,0.7931708199940416,1
109,42,1,0.6004556872751452,0
176,94,1,0.10040114337560113,0
299,97,1,0.946771481436021,1
165,5,0,0.07804952839989199,0
16,85,1,0.6253564016336411,1
205,77,0,0.42393725589358144,1
65,66,1,0.5566239182399358,1
202,11,1,0.21321419566014443,0
56,99,1,0.6881103992506516,1
157,11,0,0.9597196891333397,1
284,65,0,0.45842587404491564,0
166,1,0,0.5229582775682272,0
211,14,0,0.2398116705688813,0
135,22,0,0.8918679837510811,1
73,28,0,0.9711744051399582,1
185,80,1,0.7862968850860543,1
125,95,0,0.542773502159804,1
213,6,1,0.9567968245086307,0
40,93,0,0.1538500553672768,1
122,27,1,0.47849085989521845,0
76,13,1,0.5376057067264131,0
84,43,0,0.49191641975237677,1
54,29,1,0.8024182871787032,1
269,80,0,0.6704028910163641,1
163,31,0,0.1266584659182617,0
164,69,0,0.3464513073430604,1
243,87,0,0.33907684838688634,0
60,5,1,0.5656321927929286,0
271,26,0,0.29145841765789693,0
134,81,1,0.11727176955391061,0
254,87,1,0.6536826656571354,0
39,23,1,0.8510369385350225,1
131,33,0,0.9316080954659239,1
134,39,1,0.9725784176594758,1
46,46,0,0.781116846209014,1
179,78,1,0.13970242829190216,0
133,74,0,0.8531118242367245,1
44,85,0,0.39996007338247397,1
96,23,0,0.7299113137923636,1
143,64,0,0.5312680049608358,1
205,17,1,0.8286061336487837,0
283,43,1,0.4255057328396886,0
210,75,0,0.06179381074002077,0
294,56,1,0.5568237108824708,0
86,27,0,0.17129055466767318,0
68,70,0,0.9655176323529227,1
135,22,1,0.5269630658254916,0
118,84,0,0.5535587938372605,1
233,33,0,0.9072657128148177,1
287,10,0,0.6245852451511749,0
77,85,0,0.30272937718970716,1
78,34,0,0.29609461691337113,0
174,92,1,0.5015786499064562,0
171,41,1,0.8666082289291589,0
51,27,1,0.7947293407362785,0
118,81,0,0.9627405860568448,1
60,77,0,0.07188612285220364,1
259,81,0,0.26832606896433864,0
30,91,0,0.08020770781372599,1
148,23,0,0.7510791939024363,1
101,7,0,0.14083368915038363,0
289,52,1,0.09988631799760672,0
134,71,0,0.5616722070995576,1
120,3,1,0.4114847121191585,0
148,90,0,0.7151013387624671,1
282,99,1,0.48701539170027297,0
108,4,0,0.42533459594045275,0
261,96,1,0.4255004487469709,0
113,48,1,0.8718763803988546,1
223,97,0,0.3952256507224664,1
258,29,0,0.3333971277696335,0
161,71,1,0.33853507702272934,0
259,62,0,0.1966007968148903,0
284,46,0,0.8606888505739895,0
174,25,0,0.14663081502758157,0
17,56,1,0.9086107377996053,1
293,36,0,0.2834677219110062,0
14,97,1,0.8994268221738468,1
154,6,1,0.7908206568145771,0
110,39,0,0.5819875209503587,1
173,91,1,0.6694700039185991,1
156,38,0,0.3258440908249277,0
73,61,0,0.5742286143276624,1
100,91,1,0.29240290072669706,0
126,77,1,0.40227281389046166,0
276,52,1,0.7646625552292448,0
182,3,1,0.24393256381021622,0
56,81,1,0.8388460158375377,1
149,24,0,0.3758828536649965,0
255,6,1,0.532169960856181,0
158,27,0,0.9419604875628733,1
255,68,0,0.6812556301868748,1
14,66,1,0.6456041128446274,1
193,94,1,0.7116077276050291,1
29,19,1,0.9181113387605614,1
55,82,1,0.24851370922151084,0
21,10,1,0.6132412057993384,0
79,66,0,0.40039385438365227,1
26,86,0,0.011855293210243922,1
156,6,0,0.1253008964061092,0
163,22,1,0.3249918952635884,0
117,60,1,0.5649999711819157,0
245,70,0,0.8814747766962716,1
79,33,1,0.7911141182014395,0
192,18,1,0.5533336724227704,0
259,57,1,0.07387041790746762,0
237,8,0,0.2859062903949786,0
111,47,1,0.3667086478922439,0
84,81,0,0.6217171852038426,1
225,40,1,0.06492362297984111,0
212,47,1,0.5301935545004733,0
201,44,0,0.9014645761447072,1
258,24,1,0.7054326956974029,0
251,77,1,0.7970768065627564,0
188,24,1,0.6816756483590735,0
228,18,0,0.20658911217259224,0
91,38,1,0.11048382006601865,0
101,78,1,0.829490673004909,1
184,79,1,0.6955044360155284,0
248,26,1,0.5750615588163682,0
269,73,1,0.18928286496824598,0
172,62,0,0.6033449653117534,1
57,67,0,0.03132178522215978,1
125,18,1,0.11883913439395943,0
234,27,1,0.31189014980442453,0
156,84,0,0.44373827741116434,1
72,77,1,0.12056449582200035,0
22,32,1,0.1199401838575358,0
198,9,1,0.7258936605836355,0
296,82,1,0.5697194065334856,0
217,29,1,0.533741980777665,0
123,21,1,0.45243449511754996,0
31,2,1,0.9765431063445639,0
223,81,1,0.04980028289437677,0
180,74,0,0.18062717616157742,0
63,47,0,0.6475077574012373,1
135,1,1,0.13636565385124133,0
286,75,1,0.5893809380091738,0
213,53,1,0.56776122548108,0
203,5,1,0.9710051836396419,0
178,39,0,0.8833864870490223,1
161,92,0,0.9455533437674526,1
44,93,0,0.11360236947397961,1
193,1,0,0.8681484372541888,0
295,72,1,0.12909066172830597,0
66,1,1,0.632932178543989,0
231,92,1,0.7200781606780022,0
172,96,0,0.16085349814928585,1
28,73,1,0.6326593759295397,1
273,97,1,0.05246049291199406,0
291,54,0,0.2932660857428302,0
122,71,0,0.9211584939341166,1
39,59,0,0.17173116290186918,1
144,96,0,0.0652699924503275,1
76,5,0,0.4436781996554594,0
74,18,1,0.8506182085272715,0
34,95,1,0.07667238196828996,1
46,26,0,0.3555353652304085,1
10,0,1,0.8997748345593262,0
46,32,1,0.11815554994445432,0
150,39,1,0.3106685059119466,0
241,31,1,0.7784206115357039,0
145,68,0,0.5432109871388043,1
197,16,1,0.8323331406335831,0
137,7,1,0.1115953930487984,0
210,56,1,0.9205541713797227,0
136,41,0,0.9349117945152088,1
266,97,1,0.15531302014670634,0
173,8,0,0.033875464406750044,0
44,86,0,0.9898413819555688,1
203,34,0,0.4822515923024244,0
200,70,0,0.5720754040354313,1
113,78,1,0.6159047336665763,1
32,52,0,0.7896684627805027,1
274,53,0,0.8119879690459179,1
299,83,0,0.19392522431977388,0
269,24,0,0.23663674063352658,0
84,66,0,0.876833028946372,1
81,61,1,0.8195176047505864,1
268,54,0,0.6176193815539553,0
197,45,1,0.9946991591248497,0
182,23,1,0.7351839435513237,0
299,97,0,0.21583676813024888,0
54,45,1,0.8466440643326782,1
70,21,1,0.41473263637014,0
92,10,1,0.03615266054128918,0
132,47,0,0.3214212778116706,0
25,7,0,0.7635512340593853,1
75,38,0,0.9602062071864732,1
154,34,0,0.27613641630319385,0
171,48,0,0.24651632440971505,0
243,45,0,0.5636165855983001,0
153,37,0,0.8116838996624468,1
197,7,1,0.7465256821609466,0
22,53,1,0.5599589025628166,1
193,36,0,0.6313896816144785,0
120,90,1,0.242098957326344,0
299,91,0,0.4325742650033506,0
224,39,0,0.2553656265202999,0
129,33,0,0.8844179748446377,1
64,95,1,0.11255450736551575,0
36,78,0,0.6797405578563708,1
127,16,0,0.26028319716502346,0
230,32,0,0.4755774097184664,0
240,46,0,0.29941278024663276,0
62,51,1,0.3232453170594717,0
242,79,0,0.26039301361102196,0
167,92,1,0.7527929211954386,1
278,8,1,0.3657158571790471,0
30,32,0,0.7263570177140827,1
62,59,0,0.45606993010401276,1
284,92,1,0.5472460421002873,0
290,76,1,0.5432874757134873,0
223,20,1,0.9758520793435888,0
40,57,1,0.3670624557109512,0
192,84,0,0.20768409539759758,1
32,68,1,0.9117919403666022,1
41,9,1,0.17483928931557324,0
83,5,1,0.8344228458443447,0
19,12,1,0.1502148954669258,0
63,64,0,0.6587243342274063,1
61,19,0,0.15054081326453606,0
157,56,0,0.9230858192394295,1
169,45,1,0.5650082826528312,0
23,7,1,0.32927383914008757,0
187,9,0,0.1403227749635949,0
62,72,0,0.37119223614599395,1
31,66,1,0.7050200348688117,1
39,10,0,0.38495088392854715,0
200,11,1,0.24609413609544406,0
269,9,1,0.5774094482938172,0
214,24,1,0.4178218528371196,0
68,48,1,0.16580623603029232,0
273,48,1,0.1539879902774568,0
21,88,1,0.7074619902218547,1
128,10,0,0.9746718955162564,1
299,61,0,0.23309407086205636,0
257,35,0,0.77314860083149,0
136,38,1,0.0876067024504652,0
84,52,0,0.3815759190521817,1
213,89,1,0.506688152808257,0
58,77,1,0.2687469452897683,0
88,55,1,0.5295784165142504,0
250,0,1,0.8826144276638545,0
163,55,0,0.9444379623549934,1
283,3,0,0.10055695437304946,0
105,29,0,0.2718459339842023,0
223,11,1,0.9791339175177249,0
218,34,0,0.2704184104022437,0
97,76,0,0.6927073511434411,1
273,51,0,0.25345369387036465,0
166,30,1,0.35636559332103823,0
165,86,0,0.19127898789689746,1
148,67,1,0.8563001936971452,1
130,51,0,0.882648763819504,1
74,79,1,0.29691250791543156,0
116,6,0,0.82358982417063,1
156,21,0,0.35824165003698405,0
146,92,0,0.0990194228951583,1
171,74,1,0.7580763972920734,1
109,55,0,0.5964462488988447,1
150,96,0,0.2743824436707504,1
92,57,1,0.25299974051184704,0
186,92,1,0.9756233704823213,1
207,63,1,0.8625010408930913,0
121,11,1,0.8097983293737647,0
65,6,0,0.12801770864166562,0
188,54,0,0.7551872742482605,1
195,61,1,0.21454022120328653,0
227,89,0,0.9773889432082408,1
226,72,1,0.0520891879622577,0
129,97,0,0.3521384835602436,1
184,76,1,0.4286478407787152,0
32,54,0,0.8242029115622544,1
222,35,1,0.7662228180040461,0
244,88,1,0.3749921449465896,0
22,23,0,0.5655602934580408,1
110,43,0,0.8355951636077303,1
33,16,0,0.018199592151052713,0
20,1,1,0.8021780995244722,0
282,12,0,0.9468960253420421,0
290,30,1,0.03206452148417116,0
103,92,0,0.04558098707818259,1
210,27,0,0.3445140055660201,0
30,59,1,0.08776956376767453,0
220,26,1,0.47927608029388824,0
149,14,0,0.7287106850897787,0
110,94,1,0.5668992350318177,1
37,78,1,0.19643190907274033,0
50,32,0,0.6548113000303577,1
155,19,1,0.6848544791789158,0
265,41,0,0.9324459556850146,1
236,11,0,0.14679689737704904,0
245,72,1,0.6923361649097234,0
22,22,0,0.9114272188531475,1
219,71,1,0.5015641533206342,0
238,95,0,0.3617996798630564,1
109,13,1,0.17074949422115826,0
40,90,1,0.8667868864897577,1
25,24,1,0.39424637484059444,0
146,76,1,0.9248824432676923,1
175,84,1,0.8477582981307762,1
109,30,0,0.3766398517971957,0
118,53,0,0.5739143089462625,1
182,4,1,0.027174036293921455,0
246,12,0,0.2632214028671347,0
171,27,1,0.7102728485692497,0
225,42,1,0.6779109458462668,0
273,88,0,0.35336945954175103,0
272,98,0,0.8086080319094565,1
283,46,1,0.2358360518998711,0
12,70,1,0.4612705331522716,1
37,37,1,0.4725306353109008,0
158,95,1,0.3408167688700171,0
37,66,1,0.9546661011251673,1
74,61,1,0.6966840335151013,1
30,38,0,0.5391993353273016,1
261,36,1,0.5105150933886485,0
244,85,1,0.15929609247109655,0
236,7,0,0.37218689706809827,0
22,80,1,0.6727733147291074,1
58,51,1,0.9245702196867337,1
127,90,0,0.8164640593918385,1
63,32,1,0.30038980395997117,0
147,80,0,0.4339566256899333,1
62,41,1,0.08291752071279457,0
53,75,0,0.10217232303558077,1
62,26,0,0.4702303869987151,1
83,7,0,0.5302194068171001,0
55,22,1,0.26402709569691396,0
22,63,1,0.6427826891859413,1
174,92,0,0.7033806855801378,1
111,19,0,0.2991161316119577,0
289,15,1,0.7584247257075418,0
267,16,1,0.20560491903913336,0
147,79,1,0.5442513772755738,0
172,18,1,0.8042810935621733,0
120,7,1,0.5370090856825553,0
111,37,0,0.9079627185210506,1
26,37,1,0.05850123287463582,0
277,52,0,0.5883138454914718,0
191,92,1,0.5617554525443901,0
33,99,0,0.6603533285426847,1
38,89,0,0.8334068386803076,1
180,30,1,0.725853084338395,0
237,43,0,0.7902827353728418,1
197,59,0,0.2888167257176215,0
239,75,0,0.3874973785689646,0
128,16,0,0.6267769740462303,0
165,78,1,0.5534614719249352,0
281,72,0,0.9611038749705365,1
184,38,1,0.18683449993441936,0
113,41,0,0.3512783724511417,0
101,47,1,0.5727552332848548,0
195,11,1,0.867963769936152,0
292,95,1,0.9293485246909917,1
190,88,0,0.33603633082759854,1
179,17,1,0.06710846152635164,0
196,78,1,0.4216196979221851,0
184,95,0,0.3943441432335071,1
231,5,1,0.9864870679296895,0
242,42,0,0.4310612442907894,0
171,34,0,0.30572299930322944,0
143,97,1,0.365377374534934,0
233,53,0,0.39692628062381385,0
162,61,0,0.821540382196616,1
42,68,0,0.08101489283126417,1
64,81,1,0.3165070488750267,1
16,15,0,0.9663184919070996,1
253,7,0,0.15310250479879994,0
135,88,0,0.74260132153259,1
21,95,1,0.3563935011982904,1
25,89,0,0.5817855261945254,1
217,85,1,0.09954803850888205,0
52,30,0,0.30641166735394654,1
144,9,1,0.5008649416608882,0
237,55,1,0.2317006581758584,0
120,75,1,0.5418699430531522,0
169,91,0,0.21975931406271632,1
273,69,0,0.6501005526505539,1
234,19,0,0.9043543402503142,0
226,4,1,0.08548863735157142,0
54,22,0,0.21661603577608635,0
223,8,0,0.8444230272603299,0
68,57,1,0.6315534854419576,1
141,58,0,0.07870891714256523,0
113,92,0,0.48635011510949533,1
204,79,1,0.20975851501133502,0
166,53,1,0.19909639407006974,0
107,45,0,0.9406453433605237,1
235,21,1,0.761541548076109,0
214,63,0,0.6962305935241437,1
88,7,0,0.23892881707785862,0
133,19,0,0.11857343304095047,0
227,50,0,0.8708326212853501,1
13,77,0,0.00587956934245093,1
99,38,1,0.3880964237010196,0
113,36,1,0.27761250296133355,0
128,49,0,0.5703762003488236,1
142,33,1,0.2505084358858347,0
105,74,1,0.31120535932830795,0
152,32,0,0.8500398549931936,1
297,30,1,0.6031888234045187,0
37,53,1,0.14568252732936837,0
287,43,0,0.7264715434958315,0
242,33,0,0.2074592014798784,0
26,70,0,0.4330049301124801,1
68,61,0,0.6466072368392933,1
99,22,0,0.27192953745748727,0
208,45,0,0.3841068146757922,0
35,55,0,0.7341495973041509,1
34,6,1,0.9379109534243434,0
276,88,0,0.529245056959473,1
190,60,1,0.009970971556622743,0
77,2,1,0.3384637512418305,0
58,37,0,0.39863433484553445,1
184,83,1,0.33917362000224405,0
61,33,1,0.43626886111556273,0
111,43,1,0.6326662538183997,0
225,29,0,0.12112802699775316,0
197,16,1,0.2726305088675055,0
66,58,1,0.5076480860176246,0
56,9,0,0.3155733081799751,0
168,98,1,0.9910853381353594,1
183,83,1,0.43143146703748825,0
251,17,1,0.8697991535922163,0
291,44,1,0.8965098356138644,0
250,90,1,0.8360069997223499,1
14,58,0,0.04689824094516781,1
93,61,1,0.9477467316133514,1
257,58,0,0.12874256213317692,0
63,48,1,0.034403627714294505,0
170,99,0,0.4143696079065575,1
235,62,0,0.19463403275785607,0
24,86,0,0.18419652966323619,1
233,31,1,0.2878196133761506,0
70,9,1,0.24840560524685484,0
131,10,1,0.6847954021501531,0
286,69,1,0.18677730663607006,0
55,61,1,0.5431183051972586,1
71,46,0,0.9864265461435298,1
95,33,0,0.43238242095628887,1
219,99,0,0.6418731087954365,1
87,16,1,0.9693716777298736,0
211,53,1,0.13763899804136426,0
232,75,0,0.4186070092930494,0
231,84,1,0.8501924001952541,1
12,39,1,0.9323056827448798,1
15,18,0,0.6012360579589051,1
102,66,0,0.14342060254022337,1
17,81,1,0.901471583947655,1
244,52,1,0.17444656619094256,0
117,63,0,0.35287784833211855,1
170,82,1,0.37550797776226175,0
218,46,0,0.44729153987262804,0
249,5,0,0.7901658159309496,0
59,15,0,0.8021443781024846,1
20,71,1,0.7196550732781142,1
165,17,0,0.022128674421581618,0
79,51,0,0.5648451022171516,1
178,47,1,0.7474929558814,0
281,42,0,0.4446252400615428,0
77,38,1,0.9449360453653964,1
261,48,1,0.823810521880351,0
57,11,1,0.6381550654868308,0
193,9,0,0.062425183682513374,0
196,70,0,0.6523462475831382,1
99,54,1,0.9115796012522189,1
148,0,1,0.3794453868809514,0
98,48,1,0.838132525605361,1
283,35,0,0.313161142862179,0
28,20,1,0.5701032915473028,0
163,36,1,0.6484244183707824,0
269,23,1,0.6779950375588949,0
117,54,0,0.8825493144643481,1
294,24,1,0.23462226700628208,0
68,6,0,0.2623695852889747,0
134,80,0,0.7040409933107368,1
282,92,1,0.1771938124840381,0
116,93,1,0.4642704049639603,1
254,70,1,0.02003438407721514,0
256,96,0,0.1409793369901141,0
17,70,0,0.6788463850288614,1
150,23,0,0.747461603481754,1
17,10,1,0.11531903323787684,0
103,72,0,0.227709550411197,1
48,11,1,0.0989044465370511,0
90,34,1,0.4334128439251168,0
196,62,1,0.12611607074463327,0
93,67,0,0.43729601716689004,1
97,99,0,0.7320982558011316,1
251,91,0,0.6833886331434175,1
102,56,1,0.2804604868518452,0
95,12,0,0.6737625492469325,1
53,22,0,0.9277121308995769,1
146,82,1,0.3475243870849155,0
83,38,1,0.3291191536976066,0
45,87,0,0.5714386514820174,1
110,79,1,0.24550181102747182,0
165,96,0,0.651578927980252,1
264,11,1,0.832261770672481,0
180,33,1,0.45931850509863204,0
225,70,0,0.6795073249283824,1
179,74,1,0.6518854238829953,0
261,30,1,0.038665561847589514,0
64,92,1,0.1834162951757764,0
100,61,0,0.8935300018181299,1
287,12,1,0.9388921473650194,0
110,30,1,0.7804396399111774,0
164,1,0,0.9212481483276946,0
150,14,0,0.3061486509185748,0
182,56,1,0.247710971779047,0
19,74,1,0.38430018756052,1
237,33,1,0.05534199855045285,0
274,67,0,0.8098716190413278,1
257,74,1,0.9841754851150772,0
256,28,0,0.8240292924366098,0
164,65,0,0.5549753348525481,1
43,15,1,0.2952819704829498,0
138,38,1,0.1976978885435806,0
169,76,0,0.36406287179665997,1
98,36,1,0.6669695295482063,0
102,80,1,0.4470615555408236,1
250,20,0,0.9340598200844861,0
126,43,1,0.8542203429657325,0
103,18,0,0.10240061596289896,0
172,70,1,0.13152522388570997,0
108,7,0,0.6762391853001108,0
122,76,0,0.23076838998035432,1
100,65,1,0.7910298770117512,1
215,40,0,0.5913581423263531,0
26,74,0,0.22983052773335,1
283,87,1,0.4786867974805912,0
182,69,1,0.40607629236703335,0
125,60,1,0.8731593591894047,1
190,25,0,0.03216247497705027,0
100,70,0,0.8958438904667899,1
91,82,0,0.6520826828797434,1
123,69,1,0.7375381875483787,1
266,28,0,0.0026074633926337354,0
67,65,0,0.6282394340372324,1
163,18,1,0.588486163711026,0
125,67,0,0.5372055563862999,1
275,57,1,0.785866856705885,0
212,69,1,0.5558710963965052,0
50,56,1,0.8570971895598576,1
114,36,0,0.23263148640963838,0
202,60,0,0.8059825889716998,1
287,91,0,0.17931277282480573,0
246,29,1,0.8131177919689799,0
230,70,1,0.9404635188285677,0
77,72,1,0.3356941423103841,0
206,24,0,0.5298863139801888,0
265,96,0,0.6583290229231477,1
148,64,0,0.07947166585449461,0
158,5,0,0.49408071820412025,0
108,17,0,0.36058497658824673,0
85,9,1,0.8724556312513081,0
291,91,0,0.8766795187083262,1
118,10,1,0.7007795395472368,0
197,96,1,0.6557244745924983,1
208,64,0,0.7336884592758568,1
163,76,1,0.36598690100280706,0
49,83,0,0.40451924675062545,1
142,64,0,0.5537047228887053,1
141,51,1,0.9380281273644674,1
288,66,0,0.7239998741195626,1
93,81,0,0.5509892444962233,1
251,77,1,0.7704130148967145,0
125,30,1,0.37089031223842506,0
118,90,1,0.7304667011443706,1
230,16,1,0.41067624828270033,0
50,54,1,0.2796614070149861,0
156,92,1,0.6097240475222925,1
121,35,0,0.6868775596501845,1
112,25,0,0.4592935611795642,0
55,52,0,0.5655007313555015,1
280,16,1,0.6940660748559568,0
204,85,0,0.7677100515575095,1
289,24,1,0.8955714790830762,0
292,1,0,0.35454420626432814,0
49,85,1,0.9514772528525935,1
198,4,0,0.6372798101230875,0
173,3,1,0.7877018826989478,0
33,35,1,0.6997690434814383,1
33,5,1,0.20557172534840662,0
13,20,1,0.07143838300882832,0
299,76,0,0.7262864640181202,1
190,88,0,0.5110526677945765,1
257,25,1,0.7022133684083246,0
125,54,1,0.47684280391545975,0
288,38,1,0.312234520416504,0
78,83,0,0.28501790925956827,1
263,32,1,0.7305321308699942,0
190,13,1,0.2767800814657747,0
178,55,0,0.7146768709254209,1
258,99,1,0.3839601263173785,0
197,80,1,0.7708984043188025,1
63,20,0,0.1428099257826696,0
147,45,1,0.20497994320434554,0
177,15,1,0.6859116057201635,0
112,15,0,0.5602311201982626,0
94,83,1,0.2038783426215992,0
221,28,0,0.9028270117268217,1
12,91,1,0.2759441474126463,1
188,7,1,0.4210713981936338,0
47,87,1,0.20228794187253796,1
248,2,1,0.3880276183415142,0
178,88,1,0.4916467501114742,0
39,18,0,0.2952470545129191,0
